FlightDate,airport,ArrDelay,DepDelay,Cancelled,Diverted,period
2002-09-07,MCO,-1.0,-4.0,False,False,other
2002-09-08,MCO,3.0,-4.0,False,False,other
2002-09-09,MCO,0.0,-3.0,False,False,other
2002-09-11,MCO,-19.0,-5.0,False,False,other
2002-09-12,MCO,-16.0,-9.0,False,False,other
2002-09-13,MCO,3.0,-2.0,False,False,other
2002-09-14,MCO,-17.0,-5.0,False,False,other
2002-09-15,MCO,2.0,0.0,False,False,other
2002-09-16,MCO,-6.0,-4.0,False,False,other
2002-09-17,MCO,-5.0,-10.0,False,False,other
2002-09-18,MCO,-8.0,-6.0,False,False,other
2002-09-19,MCO,-11.0,-10.0,False,False,other
2002-09-20,MCO,-8.0,-7.0,False,False,other
2002-09-21,MCO,-8.0,-5.0,False,False,other
2002-09-22,MCO,-9.0,-8.0,False,False,other
2002-09-23,MCO,-17.0,-8.0,False,False,other
2002-09-24,MCO,-11.0,-8.0,False,False,other
2002-09-25,MCO,-4.0,-6.0,False,False,other
2002-09-26,MCO,-24.0,-10.0,False,False,other
2002-09-27,MCO,-18.0,1.0,False,False,other
2002-09-28,MCO,-26.0,-6.0,False,False,other
2002-09-29,MCO,-21.0,-8.0,False,False,other
2002-09-30,MCO,-10.0,-4.0,False,False,other
2002-09-03,MCO,-16.0,-5.0,False,False,other
2002-09-04,MCO,-19.0,-5.0,False,False,other
2002-09-05,MCO,-13.0,-12.0,False,False,other
2002-09-06,MCO,-11.0,-7.0,False,False,other
2002-09-07,MCO,-13.0,-10.0,False,False,other
2002-09-08,MCO,-20.0,-7.0,False,False,other
2002-09-09,MCO,-15.0,-8.0,False,False,other
2002-09-11,MCO,-11.0,-3.0,False,False,other
2002-09-13,MCO,30.0,33.0,False,False,other
2002-09-14,MCO,-20.0,-11.0,False,False,other
2002-09-15,MCO,-8.0,-8.0,False,False,other
2002-09-16,MCO,3.0,11.0,False,False,other
2002-09-17,MCO,-15.0,-6.0,False,False,other
2002-09-18,MCO,-14.0,-6.0,False,False,other
2002-09-19,MCO,-15.0,-9.0,False,False,other
2002-09-20,MCO,55.0,68.0,False,False,other
2002-09-21,MCO,-11.0,-1.0,False,False,other
2002-09-22,MCO,-6.0,-2.0,False,False,other
2002-09-23,MCO,-12.0,-4.0,False,False,other
2002-09-24,MCO,-13.0,-1.0,False,False,other
2002-09-25,MCO,-20.0,-6.0,False,False,other
2002-09-26,MCO,0.0,0.0,False,False,other
2002-09-27,MCO,-14.0,-8.0,False,False,other
2002-09-28,MCO,-22.0,-5.0,False,False,other
2002-09-29,MCO,-10.0,-3.0,False,False,other
2002-09-30,MCO,-11.0,-5.0,False,False,other
2002-09-01,MCO,-14.0,8.0,False,False,other
2002-09-01,MCO,-15.0,-4.0,False,False,other
2002-09-01,MCO,-1.0,-6.0,False,False,other
2002-09-01,MCO,-27.0,-6.0,False,False,other
2002-09-01,MIA,227.0,222.0,False,False,other
2002-09-01,MIA,-7.0,0.0,False,False,other
2002-09-02,MCO,57.0,74.0,False,False,other
2002-09-02,MCO,-20.0,-2.0,False,False,other
2002-09-02,MCO,1.0,-2.0,False,False,other
2002-09-02,MCO,-18.0,-5.0,False,False,other
2002-09-02,MIA,-3.0,-4.0,False,False,other
2002-09-02,MIA,-3.0,0.0,False,False,other
2002-09-03,MCO,-15.0,-7.0,False,False,other
2002-09-03,MCO,-15.0,-2.0,False,False,other
2002-09-03,MCO,-2.0,0.0,False,False,other
2002-09-03,MCO,-17.0,-8.0,False,False,other
2002-09-03,MCO,-3.0,-3.0,False,False,other
2002-09-03,MIA,-2.0,2.0,False,False,other
2002-09-03,MIA,3.0,-2.0,False,False,other
2002-09-04,MCO,-12.0,-5.0,False,False,other
2002-09-04,MCO,-5.0,0.0,False,False,other
2002-09-04,MCO,-10.0,-2.0,False,False,other
2002-09-04,MCO,-22.0,-4.0,False,False,other
2002-09-04,MIA,-4.0,-3.0,False,False,other
2002-09-04,MIA,-7.0,0.0,False,False,other
2002-09-05,MCO,-21.0,-7.0,False,False,other
2002-09-05,MCO,-7.0,-2.0,False,False,other
2002-09-05,MCO,-18.0,-2.0,False,False,other
2002-09-05,MCO,-5.0,-3.0,False,False,other
2002-09-05,MIA,-9.0,-4.0,False,False,other
2002-09-05,MIA,-7.0,-4.0,False,False,other
2002-09-06,MCO,-21.0,-4.0,False,False,other
2002-09-06,MCO,-12.0,-5.0,False,False,other
2002-09-06,MCO,-19.0,-5.0,False,False,other
2002-09-06,MCO,-14.0,-3.0,False,False,other
2002-09-06,MIA,-18.0,-8.0,False,False,other
2002-09-06,MIA,-28.0,-5.0,False,False,other
2002-09-07,MCO,-17.0,-4.0,False,False,other
2002-09-07,MCO,-2.0,-5.0,False,False,other
2002-09-07,MCO,-19.0,2.0,False,False,other
2002-09-07,MCO,1.0,-3.0,False,False,other
2002-09-07,MIA,-12.0,0.0,False,False,other
2002-09-07,MIA,-2.0,-3.0,False,False,other
2002-09-08,MCO,-24.0,-5.0,False,False,other
2002-09-08,MCO,-13.0,-4.0,False,False,other
2002-09-08,MCO,-12.0,-2.0,False,False,other
2002-09-08,MCO,-11.0,-1.0,False,False,other
2002-09-08,MIA,-4.0,-8.0,False,False,other
2002-09-08,MIA,-8.0,0.0,False,False,other
2002-09-09,MCO,-25.0,-4.0,False,False,other
2002-09-09,MCO,78.0,80.0,False,False,other
2002-09-09,MCO,-20.0,-1.0,False,False,other
2002-09-09,MCO,-29.0,-3.0,False,False,other
2002-09-09,MIA,-14.0,-4.0,False,False,other
2002-09-09,MIA,-29.0,-7.0,False,False,other
2002-09-10,MCO,-27.0,-4.0,False,False,other
2002-09-10,MCO,-11.0,-4.0,False,False,other
2002-09-10,MCO,4.0,2.0,False,False,other
2002-09-10,MCO,-10.0,-1.0,False,False,other
2002-09-10,MIA,-26.0,-6.0,False,False,other
2002-09-10,MIA,-56.0,-10.0,False,False,other
2002-09-11,MCO,-18.0,-9.0,False,False,other
2002-09-11,MCO,-20.0,-2.0,False,False,other
2002-09-11,MCO,-18.0,-1.0,False,False,other
2002-09-11,MCO,2.0,-4.0,False,False,other
2002-09-11,MIA,-27.0,0.0,False,False,other
2002-09-11,MIA,-24.0,-3.0,False,False,other
2002-09-12,MCO,-2.0,0.0,False,False,other
2002-09-12,MCO,-5.0,1.0,False,False,other
2002-09-12,MCO,16.0,13.0,False,False,other
2002-09-12,MCO,-7.0,0.0,False,False,other
2002-09-12,MIA,-1.0,-1.0,False,False,other
2002-09-12,MIA,-2.0,3.0,False,False,other
2002-09-13,MCO,-15.0,1.0,False,False,other
2002-09-13,MCO,-3.0,3.0,False,False,other
2002-09-13,MCO,-9.0,-1.0,False,False,other
2002-09-13,MCO,-4.0,-2.0,False,False,other
2002-09-13,MIA,-10.0,1.0,False,False,other
2002-09-13,MIA,-20.0,-8.0,False,False,other
2002-09-14,MCO,-17.0,-1.0,False,False,other
2002-09-14,MCO,-18.0,-5.0,False,False,other
2002-09-14,MCO,-11.0,-1.0,False,False,other
2002-09-14,MCO,9.0,-5.0,False,False,other
2002-09-14,MIA,36.0,53.0,False,False,other
2002-09-14,MIA,-5.0,0.0,False,False,other
2002-09-15,MCO,-20.0,-4.0,False,False,other
2002-09-15,MCO,-18.0,-4.0,False,False,other
2002-09-15,MCO,-12.0,-2.0,False,False,other
2002-09-15,MCO,40.0,46.0,False,False,other
2002-09-15,MIA,-16.0,3.0,False,False,other
2002-09-15,MIA,0.0,0.0,False,False,other
2002-09-16,MCO,-23.0,-6.0,False,False,other
2002-09-16,MCO,96.0,92.0,False,False,other
2002-09-16,MCO,-6.0,-2.0,False,False,other
2002-09-16,MCO,4.0,2.0,False,False,other
2002-09-16,MIA,-8.0,-3.0,False,False,other
2002-09-16,MIA,-13.0,-4.0,False,False,other
2002-09-17,MCO,-15.0,-3.0,False,False,other
2002-09-17,MCO,18.0,0.0,False,False,other
2002-09-17,MCO,7.0,-1.0,False,False,other
2002-09-17,MCO,-15.0,-4.0,False,False,other
2002-09-17,MIA,-4.0,-7.0,False,False,other
2002-09-17,MIA,-19.0,-4.0,False,False,other
2002-09-18,MCO,-23.0,-5.0,False,False,other
2002-09-18,MCO,19.0,-3.0,False,False,other
2002-09-18,MCO,7.0,-1.0,False,False,other
2002-09-18,MCO,-1.0,0.0,False,False,other
2002-09-18,MIA,22.0,-1.0,False,False,other
2002-09-18,MIA,8.0,2.0,False,False,other
2002-09-19,MCO,-12.0,0.0,False,False,other
2002-09-19,MCO,19.0,25.0,False,False,other
2002-09-19,MCO,3.0,-2.0,False,False,other
2002-09-19,MCO,-7.0,-5.0,False,False,other
2002-09-19,MIA,-14.0,-5.0,False,False,other
2002-09-19,MIA,19.0,17.0,False,False,other
2002-09-20,MCO,-19.0,-2.0,False,False,other
2002-09-20,MCO,80.0,95.0,False,False,other
2002-09-20,MCO,-1.0,6.0,False,False,other
2002-09-20,MCO,-3.0,0.0,False,False,other
2002-09-20,MIA,-18.0,-7.0,False,False,other
2002-09-20,MIA,-20.0,-2.0,False,False,other
2002-09-21,MCO,-9.0,-2.0,False,False,other
2002-09-21,MCO,-3.0,5.0,False,False,other
2002-09-21,MCO,-19.0,-2.0,False,False,other
2002-09-21,MCO,-5.0,-2.0,False,False,other
2002-09-21,MIA,60.0,85.0,False,False,other
2002-09-21,MIA,-6.0,3.0,False,False,other
2002-09-22,MCO,-11.0,-1.0,False,False,other
2002-09-22,MCO,-8.0,11.0,False,False,other
2002-09-22,MCO,17.0,16.0,False,False,other
2002-09-22,MCO,-18.0,-3.0,False,False,other
2002-09-22,MIA,-3.0,-4.0,False,False,other
2002-09-22,MIA,-12.0,-3.0,False,False,other
2002-09-23,MCO,-19.0,-5.0,False,False,other
2002-09-23,MCO,2.0,2.0,False,False,other
2002-09-23,MCO,-18.0,2.0,False,False,other
2002-09-23,MCO,-20.0,1.0,False,False,other
2002-09-23,MIA,-18.0,-7.0,False,False,other
2002-09-23,MIA,-15.0,-5.0,False,False,other
2002-09-24,MCO,-19.0,-3.0,False,False,other
2002-09-24,MCO,-14.0,-4.0,False,False,other
2002-09-24,MCO,-20.0,-3.0,False,False,other
2002-09-24,MCO,-13.0,0.0,False,False,other
2002-09-24,MIA,10.0,-10.0,False,False,other
2002-09-24,MIA,5.0,-2.0,False,False,other
2002-09-25,MCO,-17.0,2.0,False,False,other
2002-09-25,MCO,14.0,12.0,False,False,other
2002-09-25,MCO,7.0,21.0,False,False,other
2002-09-25,MCO,8.0,18.0,False,False,other
2002-09-25,MIA,23.0,-2.0,False,False,other
2002-09-25,MIA,-3.0,-5.0,False,False,other
2002-09-26,MCO,-16.0,-3.0,False,False,other
2002-09-26,MCO,14.0,-2.0,False,False,other
2002-09-26,MCO,2.0,5.0,False,False,other
2002-09-26,MCO,-3.0,-5.0,False,False,other
2002-09-26,MIA,-10.0,2.0,False,False,other
2002-09-26,MIA,3.0,0.0,False,False,other
2002-09-27,MCO,-18.0,2.0,False,False,other
2002-09-27,MCO,-4.0,4.0,False,False,other
2002-09-27,MCO,-11.0,-3.0,False,False,other
2002-09-27,MCO,-11.0,3.0,False,False,other
2002-09-27,MIA,-16.0,-5.0,False,False,other
2002-09-27,MIA,-12.0,2.0,False,False,other
2002-09-28,MCO,-23.0,-2.0,False,False,other
2002-09-28,MCO,-6.0,-1.0,False,False,other
2002-09-28,MCO,-14.0,5.0,False,False,other
2002-09-28,MCO,-14.0,0.0,False,False,other
2002-09-28,MIA,-29.0,-9.0,False,False,other
2002-09-28,MIA,-3.0,-1.0,False,False,other
2002-09-29,MCO,-13.0,-2.0,False,False,other
2002-09-29,MCO,-5.0,-1.0,False,False,other
2002-09-29,MCO,-1.0,18.0,False,False,other
2002-09-29,MCO,-15.0,2.0,False,False,other
2002-09-29,MIA,-1.0,4.0,False,False,other
2002-09-29,MIA,-31.0,-1.0,False,False,other
2002-09-30,MCO,-30.0,-7.0,False,False,other
2002-09-30,MCO,-1.0,-1.0,False,False,other
2002-09-30,MCO,-6.0,7.0,False,False,other
2002-09-30,MCO,-17.0,5.0,False,False,other
2002-09-30,MIA,-13.0,-5.0,False,False,other
2002-09-30,MIA,7.0,0.0,False,False,other
2002-09-01,MIA,18.0,29.0,False,False,other
2002-09-02,MIA,-28.0,-1.0,False,False,other
2002-09-03,MIA,30.0,24.0,False,False,other
2002-09-04,MIA,17.0,6.0,False,False,other
2002-09-05,MIA,-4.0,-1.0,False,False,other
2002-09-06,MIA,0.0,3.0,False,False,other
2002-09-07,MIA,6.0,6.0,False,False,other
2002-09-08,MIA,3.0,-2.0,False,False,other
2002-09-09,MIA,-15.0,-3.0,False,False,other
2002-09-10,MIA,6.0,20.0,False,False,other
2002-09-11,MIA,-24.0,-3.0,False,False,other
2002-09-12,MIA,-11.0,-1.0,False,False,other
2002-09-13,MIA,18.0,3.0,False,False,other
2002-09-14,MIA,-23.0,-4.0,False,False,other
2002-09-15,MIA,7.0,-4.0,False,False,other
2002-09-16,MIA,-28.0,-4.0,False,False,other
2002-09-17,MIA,28.0,24.0,False,False,other
2002-09-18,MIA,16.0,5.0,False,False,other
2002-09-19,MIA,-17.0,14.0,False,False,other
2002-09-20,MIA,-18.0,1.0,False,False,other
2002-09-21,MIA,20.0,18.0,False,False,other
2002-09-22,MIA,-15.0,-1.0,False,False,other
2002-09-23,MIA,10.0,-2.0,False,False,other
2002-09-24,MIA,18.0,5.0,False,False,other
2002-09-25,MIA,26.0,28.0,False,False,other
2002-09-26,MIA,-31.0,-2.0,False,False,other
2002-09-27,MIA,-8.0,-2.0,False,False,other
2002-09-28,MIA,-5.0,3.0,False,False,other
2002-09-29,MIA,-20.0,7.0,False,False,other
2002-09-30,MIA,40.0,42.0,False,False,other
2002-09-01,MIA,-22.0,-4.0,False,False,other
2002-09-02,MIA,43.0,5.0,False,False,other
2002-09-03,MIA,-10.0,-1.0,False,False,other
2002-09-04,MIA,-4.0,1.0,False,False,other
2002-09-05,MIA,-9.0,-1.0,False,False,other
2002-09-06,MIA,10.0,18.0,False,False,other
2002-09-07,MIA,-4.0,-4.0,False,False,other
2002-09-08,MIA,-10.0,0.0,False,False,other
2002-09-09,MIA,-2.0,-2.0,False,False,other
2002-09-10,MIA,1.0,-1.0,False,False,other
2002-09-11,MIA,-3.0,0.0,False,False,other
2002-09-12,MIA,-11.0,-2.0,False,False,other
2002-09-13,MIA,-7.0,-2.0,False,False,other
2002-09-14,MIA,-7.0,-2.0,False,False,other
2002-09-15,MIA,-2.0,12.0,False,False,other
2002-09-16,MIA,24.0,30.0,False,False,other
2002-09-17,MIA,-15.0,-9.0,False,False,other
2002-09-18,MIA,-16.0,-2.0,False,False,other
2002-09-19,MIA,49.0,40.0,False,False,other
2002-09-20,MIA,23.0,8.0,False,False,other
2002-09-21,MIA,-16.0,1.0,False,False,other
2002-09-22,MIA,-2.0,2.0,False,False,other
2002-09-23,MIA,2.0,-1.0,False,False,other
2002-09-24,MIA,-12.0,-4.0,False,False,other
2002-09-25,MIA,-18.0,0.0,False,False,other
2002-09-26,MIA,-22.0,-4.0,False,False,other
2002-09-27,MIA,-15.0,-1.0,False,False,other
2002-09-28,MIA,3.0,-1.0,False,False,other
2002-09-29,MIA,-3.0,0.0,False,False,other
2002-09-30,MIA,-15.0,-4.0,False,False,other
2002-09-01,MIA,-18.0,-7.0,False,False,other
2002-09-02,MIA,-7.0,-4.0,False,False,other
2002-09-03,MIA,-16.0,-6.0,False,False,other
2002-09-04,MIA,-14.0,-7.0,False,False,other
2002-09-05,MIA,-12.0,-4.0,False,False,other
2002-09-06,MIA,-11.0,-8.0,False,False,other
2002-09-07,MIA,-8.0,-7.0,False,False,other
2002-09-08,MIA,-9.0,7.0,False,False,other
2002-09-09,MIA,-16.0,-7.0,False,False,other
2002-09-10,MIA,-23.0,-7.0,False,False,other
2002-09-11,MIA,-19.0,-6.0,False,False,other
2002-09-12,MIA,-1.0,-3.0,False,False,other
2002-09-13,MIA,-20.0,-5.0,False,False,other
2002-09-14,MIA,-32.0,-7.0,False,False,other
2002-09-15,MIA,-22.0,-2.0,False,False,other
2002-09-16,MIA,-2.0,-6.0,False,False,other
2002-09-17,MIA,-14.0,-8.0,False,False,other
2002-09-18,MIA,-25.0,-8.0,False,False,other
2002-09-19,MIA,2.0,1.0,False,False,other
2002-09-20,MIA,4.0,-1.0,False,False,other
2002-09-21,MIA,-28.0,-6.0,False,False,other
2002-09-22,MIA,-21.0,-5.0,False,False,other
2002-09-23,MIA,-6.0,1.0,False,False,other
2002-09-24,MIA,-22.0,-6.0,False,False,other
2002-09-25,MIA,-2.0,-5.0,False,False,other
2002-09-26,MIA,-33.0,-5.0,False,False,other
2002-09-27,MIA,1.0,-2.0,False,False,other
2002-09-28,MIA,-19.0,-2.0,False,False,other
2002-09-29,MIA,23.0,31.0,False,False,other
2002-09-30,MIA,-17.0,-1.0,False,False,other
2002-09-01,MIA,-1.0,20.0,False,False,other
2002-09-02,MIA,-13.0,0.0,False,False,other
2002-09-03,MIA,6.0,7.0,False,False,other
2002-09-04,MIA,11.0,0.0,False,False,other
2002-09-05,MIA,-8.0,-2.0,False,False,other
2002-09-06,MIA,-18.0,-2.0,False,False,other
2002-09-07,MIA,2.0,4.0,False,False,other
2002-09-08,MIA,19.0,0.0,False,False,other
2002-09-09,MIA,-9.0,-1.0,False,False,other
2002-09-10,MIA,14.0,15.0,False,False,other
2002-09-11,MIA,10.0,-4.0,False,False,other
2002-09-12,MIA,15.0,0.0,False,False,other
2002-09-13,MIA,-25.0,-7.0,False,False,other
2002-09-14,MIA,-16.0,0.0,False,False,other
2002-09-15,MIA,-25.0,-1.0,False,False,other
2002-09-16,MIA,-16.0,-2.0,False,False,other
2002-09-17,MIA,-6.0,-4.0,False,False,other
2002-09-18,MIA,3.0,2.0,False,False,other
2002-09-19,MIA,-7.0,1.0,False,False,other
2002-09-20,MIA,-8.0,-2.0,False,False,other
2002-09-21,MIA,-30.0,0.0,False,False,other
2002-09-22,MIA,14.0,43.0,False,False,other
2002-09-23,MIA,-21.0,-2.0,False,False,other
2002-09-24,MIA,8.0,5.0,False,False,other
2002-09-25,MIA,-6.0,-6.0,False,False,other
2002-09-26,MIA,-6.0,-1.0,False,False,other
2002-09-27,MIA,16.0,-4.0,False,False,other
2002-09-28,MIA,-9.0,9.0,False,False,other
2002-09-29,MIA,-14.0,-2.0,False,False,other
2002-09-30,MIA,10.0,12.0,False,False,other
2002-09-01,MCO,-6.0,-4.0,False,False,other
2002-09-02,MCO,-6.0,-4.0,False,False,other
2002-09-03,MCO,3.0,-6.0,False,False,other
2002-09-04,MCO,-14.0,-2.0,False,False,other
2002-09-05,MCO,-4.0,4.0,False,False,other
2002-09-06,MCO,-25.0,-5.0,False,False,other
2002-09-07,MCO,-8.0,3.0,False,False,other
2002-09-08,MCO,-7.0,1.0,False,False,other
2002-09-09,MCO,-23.0,-9.0,False,False,other
2002-09-10,MCO,-19.0,0.0,False,False,other
2002-09-11,MCO,-23.0,-3.0,False,False,other
2002-09-12,MCO,-8.0,0.0,False,False,other
2002-09-13,MCO,-15.0,-8.0,False,False,other
2002-09-14,MCO,-9.0,-2.0,False,False,other
2002-09-15,MCO,-24.0,-5.0,False,False,other
2002-09-16,MCO,-3.0,-5.0,False,False,other
2002-09-17,MCO,-6.0,-10.0,False,False,other
2002-09-18,MCO,-2.0,-11.0,False,False,other
2002-09-19,MCO,-16.0,-4.0,False,False,other
2002-09-20,MCO,-14.0,3.0,False,False,other
2002-09-21,MCO,-12.0,0.0,False,False,other
2002-09-22,MCO,-19.0,-6.0,False,False,other
2002-09-23,MCO,4.0,18.0,False,False,other
2002-09-24,MCO,-23.0,-6.0,False,False,other
2002-09-25,MCO,-1.0,-4.0,False,False,other
2002-09-26,MCO,-12.0,-12.0,False,False,other
2002-09-27,MCO,-21.0,-7.0,False,False,other
2002-09-28,MCO,-12.0,-4.0,False,False,other
2002-09-29,MCO,-23.0,-8.0,False,False,other
2002-09-30,MCO,-15.0,-6.0,False,False,other
2002-09-01,MCO,-8.0,-7.0,False,False,other
2002-09-02,MCO,-10.0,-7.0,False,False,other
2002-09-01,MCO,-3.0,1.0,False,False,other
2002-09-02,MCO,-12.0,-1.0,False,False,other
2002-09-03,MCO,-4.0,-3.0,False,False,other
2002-09-01,MIA,24.0,12.0,False,False,other
2002-09-02,MIA,24.0,-4.0,False,False,other
2002-09-03,MIA,-6.0,-1.0,False,False,other
2002-09-04,MIA,-2.0,-6.0,False,False,other
2002-09-05,MIA,-12.0,-6.0,False,False,other
2002-09-06,MIA,-8.0,-1.0,False,False,other
2002-09-07,MIA,-15.0,4.0,False,False,other
2002-09-08,MIA,-15.0,-3.0,False,False,other
2002-09-09,MIA,-8.0,-5.0,False,False,other
2002-09-10,MIA,-13.0,-2.0,False,False,other
2002-09-11,MIA,106.0,122.0,False,False,other
2002-09-12,MIA,-12.0,-2.0,False,False,other
2002-09-13,MIA,12.0,0.0,False,False,other
2002-09-14,MIA,-22.0,-5.0,False,False,other
2002-09-15,MIA,42.0,60.0,False,False,other
2002-09-16,MIA,-11.0,-8.0,False,False,other
2002-09-17,MIA,-20.0,-6.0,False,False,other
2002-09-18,MIA,-31.0,-6.0,False,False,other
2002-09-19,MIA,1.0,20.0,False,False,other
2002-09-20,MIA,-10.0,-6.0,False,False,other
2002-09-21,MIA,62.0,75.0,False,False,other
2002-09-22,MIA,15.0,-5.0,False,False,other
2002-09-23,MIA,-5.0,-4.0,False,False,other
2002-09-24,MIA,-24.0,-5.0,False,False,other
2002-09-25,MIA,17.0,31.0,False,False,other
2002-09-26,MIA,71.0,55.0,False,False,other
2002-09-27,MIA,-22.0,-8.0,False,False,other
2002-09-28,MIA,-14.0,-3.0,False,False,other
2002-09-29,MIA,5.0,-7.0,False,False,other
2002-09-30,MIA,-8.0,0.0,False,False,other
2002-09-01,MIA,66.0,81.0,False,False,other
2002-09-02,MIA,-12.0,-5.0,False,False,other
2002-09-03,MIA,-2.0,-4.0,False,False,other
2002-09-06,MIA,,,True,False,other
2002-09-07,MIA,4.0,-2.0,False,False,other
2002-09-08,MIA,17.0,0.0,False,False,other
2002-09-13,MIA,-9.0,1.0,False,False,other
2002-09-14,MIA,4.0,1.0,False,False,other
2002-09-15,MIA,-9.0,11.0,False,False,other
2002-09-20,MIA,9.0,21.0,False,False,other
2002-09-21,MIA,-17.0,-7.0,False,False,other
2002-09-22,MIA,-15.0,-4.0,False,False,other
2002-09-27,MIA,-25.0,-9.0,False,False,other
2002-09-28,MIA,8.0,0.0,False,False,other
2002-09-29,MIA,25.0,-4.0,False,False,other
2002-09-01,MIA,-5.0,-1.0,False,False,other
2002-09-02,MIA,-4.0,0.0,False,False,other
2002-09-03,MIA,16.0,30.0,False,False,other
2002-09-04,MIA,46.0,12.0,False,False,other
2002-09-05,MIA,8.0,10.0,False,False,other
2002-09-06,MIA,12.0,-1.0,False,False,other
2002-09-07,MIA,17.0,0.0,False,False,other
2002-09-08,MIA,0.0,-1.0,False,False,other
2002-09-09,MIA,-12.0,-3.0,False,False,other
2002-09-10,MIA,53.0,48.0,False,False,other
2002-09-11,MIA,32.0,19.0,False,False,other
2002-09-12,MIA,6.0,-1.0,False,False,other
2002-09-13,MIA,12.0,0.0,False,False,other
2002-09-14,MIA,11.0,0.0,False,False,other
2002-09-15,MIA,-14.0,0.0,False,False,other
2002-09-16,MIA,-1.0,2.0,False,False,other
2002-09-17,MIA,8.0,-3.0,False,False,other
2002-09-18,MIA,-13.0,-2.0,False,False,other
2002-09-19,MIA,8.0,-1.0,False,False,other
2002-09-20,MIA,5.0,-3.0,False,False,other
2002-09-21,MIA,30.0,33.0,False,False,other
2002-09-22,MIA,-13.0,0.0,False,False,other
2002-09-23,MIA,-1.0,-4.0,False,False,other
2002-09-24,MIA,2.0,-4.0,False,False,other
2002-09-25,MIA,-2.0,4.0,False,False,other
2002-09-26,MIA,-11.0,0.0,False,False,other
2002-09-27,MIA,8.0,-3.0,False,False,other
2002-09-28,MIA,-2.0,-3.0,False,False,other
2002-09-29,MIA,26.0,3.0,False,False,other
2002-09-30,MIA,-9.0,0.0,False,False,other
2002-09-07,MIA,3.0,16.0,False,False,other
2002-09-08,MIA,-3.0,6.0,False,False,other
2002-09-14,MIA,,,True,False,other
2002-09-15,MIA,-5.0,-1.0,False,False,other
2002-09-21,MIA,-14.0,-3.0,False,False,other
2002-09-22,MIA,-8.0,-3.0,False,False,other
2002-09-28,MIA,-5.0,-8.0,False,False,other
2002-09-29,MIA,-28.0,-11.0,False,False,other
2002-09-01,MCO,-28.0,-14.0,False,False,other
2002-09-02,MCO,-21.0,-2.0,False,False,other
2002-09-03,MCO,-24.0,-7.0,False,False,other
2002-09-04,MCO,-24.0,-8.0,False,False,other
2002-09-05,MCO,-10.0,-6.0,False,False,other
2002-09-06,MCO,-9.0,0.0,False,False,other
2002-09-08,MCO,-9.0,-5.0,False,False,other
2002-09-09,MCO,-5.0,3.0,False,False,other
2002-09-10,MCO,-18.0,-7.0,False,False,other
2002-09-11,MCO,-22.0,-9.0,False,False,other
2002-09-12,MCO,-17.0,-1.0,False,False,other
2002-09-13,MCO,-17.0,-8.0,False,False,other
2002-09-15,MCO,-4.0,-8.0,False,False,other
2002-09-16,MCO,-17.0,-2.0,False,False,other
2002-09-17,MCO,-19.0,-11.0,False,False,other
2002-09-18,MCO,-13.0,-1.0,False,False,other
2002-09-19,MCO,34.0,-2.0,False,False,other
2002-09-20,MCO,-14.0,-7.0,False,False,other
2002-09-22,MCO,-18.0,-5.0,False,False,other
2002-09-23,MCO,-23.0,-5.0,False,False,other
2002-09-24,MCO,-15.0,-6.0,False,False,other
2002-09-25,MCO,15.0,28.0,False,False,other
2002-09-26,MCO,4.0,-7.0,False,False,other
2002-09-27,MCO,-27.0,-6.0,False,False,other
2002-09-29,MCO,-27.0,-7.0,False,False,other
2002-09-30,MCO,-21.0,-5.0,False,False,other
2002-09-01,MIA,-20.0,-5.0,False,False,other
2002-09-02,MIA,-8.0,-2.0,False,False,other
2002-09-03,MIA,-6.0,-8.0,False,False,other
2002-09-04,MIA,7.0,11.0,False,False,other
2002-09-05,MIA,-23.0,-8.0,False,False,other
2002-09-06,MIA,13.0,-7.0,False,False,other
2002-09-07,MIA,16.0,-10.0,False,False,other
2002-09-08,MIA,-8.0,-8.0,False,False,other
2002-09-09,MIA,-12.0,0.0,False,False,other
2002-09-10,MIA,-16.0,-12.0,False,False,other
2002-09-11,MIA,-33.0,-12.0,False,False,other
2002-09-12,MIA,-19.0,-6.0,False,False,other
2002-09-13,MIA,-25.0,-15.0,False,False,other
2002-09-14,MIA,8.0,-6.0,False,False,other
2002-09-15,MIA,-21.0,-6.0,False,False,other
2002-09-16,MIA,-30.0,-4.0,False,False,other
2002-09-17,MIA,-18.0,-6.0,False,False,other
2002-09-18,MIA,-34.0,-11.0,False,False,other
2002-09-19,MIA,-20.0,-7.0,False,False,other
2002-09-20,MIA,-21.0,-9.0,False,False,other
2002-09-21,MIA,-26.0,-3.0,False,False,other
2002-09-22,MIA,-26.0,-5.0,False,False,other
2002-09-23,MIA,-14.0,-5.0,False,False,other
2002-09-24,MIA,-22.0,-7.0,False,False,other
2002-09-25,MIA,14.0,-8.0,False,False,other
2002-09-26,MIA,-33.0,-10.0,False,False,other
2002-09-27,MIA,-33.0,-7.0,False,False,other
2002-09-28,MIA,-25.0,-3.0,False,False,other
2002-09-29,MIA,-37.0,-4.0,False,False,other
2002-09-30,MIA,-26.0,-1.0,False,False,other
2002-09-04,MCO,-17.0,-7.0,False,False,other
2002-09-05,MCO,20.0,43.0,False,False,other
2002-09-06,MCO,-2.0,-2.0,False,False,other
2002-09-08,MCO,-14.0,-10.0,False,False,other
2002-09-09,MCO,-17.0,-8.0,False,False,other
